,timestamp,temp,rhum,prcp,wspd,pres,wdir,season
992,1693436400.0,10.8,85.0%,0.0,,,,Summer
993,1652166000.0,13.8,82.0%,0.0,18.5,1015.1,225.0,Spring
994,1618970400.0,6.0,90.0%,0.0,5.5,1018.7,41.0,Spring
995,1644969600.0,9.1,94.0%,0.8,20.4,1000.1,209.0,Winter
996,1669975200.0,4.2,97.0%,0.0,13.0,1026.3,26.0,Autumn
997,1627552800.0,19.2,50.0%,0.0,25.9,1010.4,258.0,Summer
998,1621015200.0,10.8,75.0%,0.0,7.4,1008.6,105.0,Spring
999,1683457200.0,17.8,67.0%,0.0,11.1,1017.3,294.0,Spring
1000,1660366800.0,17.5,80.0%,0.0,11.1,1015.6,39.0,Summer
1001,1692655200.0,15.8,86.0%,0.0,,,,Summer
1002,1681956000.0,4.0,86.0%,0.0,14.8,1024.2,36.0,Spring
1003,1646611200.0,1.9,85.0%,0.0,13.0,1029.3,35.0,Winter
1004,1678233600.0,1.2,nan%,,9.3,998.4,96.0,Winter
1005,1687784400.0,21.5,38.0%,0.0,24.1,1020.0,278.0,Summer
1006,1676545200.0,9.4,97.0%,0.0,18.5,1019.6,212.0,Winter
1007,1618992000.0,10.4,nan%,,14.8,1020.7,45.0,Spring
1008,1617570000.0,7.2,80.0%,0.0,14.8,1018.2,267.0,Spring
1009,1621591200.0,12.3,68.0%,0.0,42.6,996.5,235.0,Spring
1010,1618952400.0,8.7,81.0%,0.0,5.5,1018.3,118.0,Spring
1011,1671397200.0,6.3,nan%,,24.1,1010.1,172.0,Autumn
1012,1668722400.0,8.3,83.0%,0.0,24.1,989.7,249.0,Autumn
1013,1625274000.0,15.6,90.0%,2.2,,,,Summer
1014,1672034400.0,6.2,87.0%,0.0,18.5,1010.6,279.0,Winter
1015,1670407200.0,1.8,97.0%,0.0,,,,Autumn
1016,1643860800.0,6.8,87.0%,0.0,13.0,1017.1,227.0,Winter
1017,1623992400.0,14.5,nan%,,18.5,1013.8,30.0,Spring
1018,1653966000.0,8.5,93.0%,0.0,,,,Spring
1019,1626764400.0,21.7,nan%,,5.5,1020.3,145.0,Summer
1020,1674504000.0,-0.4,nan%,,7.4,1038.9,6.0,Winter
1021,1622325600.0,9.2,86.0%,0.0,,,,Spring
1022,1645884000.0,9.2,57.0%,0.0,20.4,1029.8,175.0,Winter
1023,1632920400.0,13.8,52.0%,0.0,27.8,1021.2,295.0,Autumn
1024,1640059200.0,2.4,93.0%,0.0,5.5,1026.6,52.0,Winter
1025,1625061600.0,16.3,73.0%,0.0,13.0,1017.3,334.0,Summer
1026,1688443200.0,11.3,nan%,,13.0,1011.4,240.0,Summer
1027,1653793200.0,8.9,86.0%,0.0,11.1,1023.9,355.0,Spring
1028,1644019200.0,2.2,86.0%,0.0,16.7,1019.2,266.0,Winter
1029,1671390000.0,5.2,97.0%,1.5,,,,Autumn
1030,1691542800.0,13.2,96.0%,0.0,,,,Summer
1031,1621087200.0,10.7,82.0%,0.0,,,,Spring
1032,1651240800.0,10.9,57.0%,0.0,16.7,1031.5,34.0,Spring
1033,1697230800.0,11.9,77.0%,0.0,,,,Autumn
1034,1636369200.0,8.4,86.0%,0.0,9.3,1024.1,234.0,Autumn
1035,1692781200.0,20.2,64.0%,0.0,5.5,1020.6,236.0,Summer
1036,1685311200.0,10.5,78.0%,0.0,18.5,1026.0,39.0,Spring
1037,1694314800.0,18.3,88.0%,0.0,5.5,1015.5,66.0,Summer
1038,1695247200.0,14.7,nan%,,14.8,994.6,225.0,Summer
1039,1641092400.0,11.5,91.0%,0.1,,,,Winter
1040,1695816000.0,21.0,70.0%,0.0,,,,Autumn
1041,1692280800.0,23.0,nan%,,20.4,1018.6,95.0,Summer
1042,1620615600.0,9.6,91.0%,0.0,11.1,996.9,206.0,Spring
1043,1617912000.0,6.8,77.0%,0.0,14.8,1017.4,229.0,Spring
1044,1694545200.0,16.7,nan%,,11.1,1014.8,341.0,Summer
1045,1654531200.0,18.0,nan%,,16.6,1014.0,240.0,Spring
1046,1627606800.0,14.3,nan%,,13.0,1006.8,160.0,Summer
1047,1688112000.0,16.8,59.0%,0.0,16.7,1014.0,242.0,Summer
1048,1654844400.0,19.0,60.0%,0.0,16.6,1019.0,240.0,Spring
1049,1623690000.0,23.7,54.0%,0.0,14.8,1019.1,344.0,Spring
1050,1692885600.0,24.8,51.0%,0.0,16.7,1010.0,271.0,Summer
1051,1628658000.0,12.8,nan%,,7.4,1018.2,240.0,Summer
1052,1623031200.0,13.4,96.0%,0.0,5.5,1024.3,186.0,Spring
1053,1661778000.0,20.8,47.0%,0.0,16.7,1022.4,54.0,Summer
1054,1694448000.0,23.8,59.0%,0.0,,,,Summer
1055,1664492400.0,7.6,93.0%,0.0,7.4,1009.3,315.0,Autumn
1056,1682571600.0,6.5,82.0%,0.0,11.1,1017.9,110.0,Spring
1057,1663146000.0,16.0,84.0%,0.0,13.0,1007.4,20.0,Summer
1058,1618030800.0,3.7,98.0%,0.0,11.1,1013.8,38.0,Spring
1059,1674619200.0,-1.2,99.0%,0.0,3.7,1037.3,278.0,Winter
1060,1639598400.0,9.0,92.0%,0.0,,,,Autumn
1061,1629075600.0,14.0,84.0%,0.1,16.7,1012.4,293.0,Summer
1062,1695880800.0,13.4,89.0%,0.0,14.8,1014.5,211.0,Autumn
1063,1683543600.0,13.7,76.0%,0.4,,,,Spring
1064,1632117600.0,11.8,94.0%,0.0,14.8,1021.1,335.0,Summer
1065,1670061600.0,4.2,87.0%,0.0,16.7,1022.6,35.0,Autumn
1066,1669064400.0,6.0,nan%,,25.9,986.4,237.0,Autumn
1067,1666461600.0,14.4,nan%,,,,,Autumn
1068,1663527600.0,12.1,78.0%,0.0,,,,Summer
1069,1677258000.0,6.4,86.0%,0.0,14.8,1011.5,8.0,Winter
1070,1628730000.0,14.5,95.0%,0.0,11.1,1018.5,214.0,Summer
1071,1619794800.0,10.7,48.0%,0.1,11.1,1014.3,333.0,Spring
1072,1668326400.0,10.6,98.0%,0.0,9.3,1021.4,111.0,Autumn
1073,1657090800.0,15.8,74.0%,0.0,,,,Summer
1074,1672862400.0,10.2,83.0%,0.0,25.9,1016.7,255.0,Winter
1075,1648018800.0,7.4,77.0%,0.0,7.4,1030.4,92.0,Spring
1076,1675508400.0,8.0,90.0%,0.0,,,,Winter
1077,1623880800.0,18.9,87.0%,1.3,3.7,1008.9,310.0,Spring
1078,1620781200.0,8.2,88.0%,0.0,14.8,1008.7,205.0,Spring
1079,1689930000.0,17.0,56.0%,0.0,13.0,1013.7,299.0,Summer
1080,1639270800.0,9.6,97.0%,0.0,16.7,1016.7,232.0,Autumn
1081,1631080800.0,17.9,80.0%,0.0,9.3,1014.8,88.0,Summer
1082,1624777200.0,15.9,90.0%,0.0,18.5,1015.6,51.0,Summer
1083,1630846800.0,23.1,62.0%,0.0,11.1,1020.7,112.0,Summer
1084,1672761600.0,9.5,94.0%,0.3,,,,Winter
1085,1657263600.0,18.1,71.0%,0.0,,,,Summer
1086,1681272000.0,4.3,87.0%,0.0,,,,Spring
1087,1667631600.0,6.3,91.0%,0.0,11.1,1016.0,205.0,Autumn
1088,1688914800.0,20.0,62.0%,0.0,,,,Summer
1089,1631646000.0,16.2,99.0%,0.0,9.3,1011.1,337.0,Summer
1090,1681905600.0,13.3,nan%,,24.1,1025.1,78.0,Spring
1091,1647878400.0,13.7,58.0%,0.0,,,,Winter
1092,1637859600.0,2.9,86.0%,0.0,13.0,1017.1,333.0,Autumn
1093,1643029200.0,4.5,nan%,,,,,Winter
1094,1653141600.0,17.6,50.0%,0.0,16.7,1020.6,254.0,Spring
1095,1652342400.0,13.3,68.0%,0.0,16.7,1018.7,255.0,Spring
1096,1645135200.0,6.5,nan%,,,,,Winter
1097,1675152000.0,5.6,91.0%,0.0,,,,Winter
1098,1618603200.0,4.8,68.0%,0.0,7.4,1031.4,88.0,Spring
1099,1665374400.0,11.4,90.0%,0.0,,,,Autumn
1100,1656223200.0,14.2,74.0%,0.0,,,,Summer
1101,1676581200.0,9.3,nan%,,18.5,1020.3,243.0,Winter
1102,1674309600.0,4.6,72.0%,0.0,7.4,1033.7,55.0,Winter
1103,1672963200.0,10.6,89.0%,0.0,27.8,1013.5,213.0,Winter
1104,1655956800.0,12.5,87.0%,0.0,,,,Summer
1105,1690502400.0,16.2,93.0%,0.0,11.1,1005.0,246.0,Summer
1106,1662271200.0,17.0,87.0%,0.0,11.1,1013.8,162.0,Summer
1107,1680786000.0,11.8,nan%,,20.4,1013.5,288.0,Spring
1108,1623020400.0,14.2,91.0%,0.0,,,,Spring
1109,1697158800.0,16.7,95.0%,2.1,,,,Autumn
1110,1652569200.0,12.9,77.0%,0.0,9.3,1019.1,107.0,Spring
1111,1632502800.0,19.6,71.0%,0.0,14.8,1014.8,246.0,Autumn
1112,1661292000.0,18.7,90.0%,0.0,11.1,1015.7,210.0,Summer
1113,1654916400.0,13.0,nan%,,14.8,1022.0,230.0,Spring
1114,1631196000.0,21.4,nan%,,18.5,1007.5,200.0,Summer
1115,1677286800.0,2.9,nan%,,14.8,1015.2,352.0,Winter
1116,1634472000.0,14.2,82.0%,0.0,14.8,1017.3,194.0,Autumn
1117,1619632800.0,7.8,nan%,,18.5,1006.7,31.0,Spring
1118,1621929600.0,10.8,74.0%,0.3,22.2,1013.6,278.0,Spring
1119,1652724000.0,16.9,70.0%,0.0,16.7,1016.8,220.0,Spring
1120,1644138000.0,9.0,87.0%,0.9,35.2,1004.1,266.0,Winter
1121,1693166400.0,13.4,nan%,,9.3,1012.7,291.0,Summer
1122,1668999600.0,3.2,94.0%,0.0,7.4,1006.9,210.0,Autumn
1123,1672984800.0,7.4,nan%,,14.8,1014.2,239.0,Winter
1124,1634864400.0,4.8,85.0%,0.0,13.0,1019.0,258.0,Autumn
1125,1693864800.0,16.4,79.0%,0.0,13.0,1019.9,54.0,Summer
1126,1642269600.0,3.6,92.0%,0.0,9.3,1024.3,223.0,Winter
1127,1629345600.0,12.6,nan%,,11.1,1014.6,257.0,Summer
1128,1682629200.0,9.6,nan%,,14.8,1009.8,126.0,Spring
1129,1621022400.0,9.4,82.0%,0.0,7.4,1008.2,142.0,Spring
1130,1684389600.0,10.9,82.0%,0.0,,,,Spring
1131,1664553600.0,13.7,81.0%,1.4,,,,Autumn
1132,1659646800.0,15.5,65.0%,0.0,16.7,1017.8,351.0,Summer
1133,1680541200.0,7.5,55.0%,0.0,13.0,1029.0,86.0,Spring
1134,1673373600.0,11.8,89.0%,0.0,,,,Winter
1135,1668117600.0,12.9,83.0%,0.0,20.4,1023.4,207.0,Autumn
1136,1694649600.0,13.2,88.0%,0.0,5.5,1022.3,153.0,Summer
1137,1619251200.0,10.7,59.0%,0.0,,,,Spring
1138,1656486000.0,15.4,80.0%,0.0,13.0,1012.1,183.0,Summer
1139,1681484400.0,8.1,78.0%,0.0,14.8,1004.1,139.0,Spring
1140,1688932800.0,16.4,78.0%,0.0,,,,Summer
1141,1697763600.0,14.1,100.0%,3.1,11.1,978.1,67.0,Autumn
1142,1697364000.0,9.1,61.0%,0.0,13.0,1026.7,334.0,Autumn
1143,1650067200.0,9.6,86.0%,0.0,,,,Spring
1144,1645599600.0,3.3,93.0%,0.0,11.1,1024.5,213.0,Winter
1145,1652104800.0,19.2,50.0%,0.0,18.5,1021.1,210.0,Spring
1146,1666303200.0,11.3,97.0%,0.0,7.4,1004.9,135.0,Autumn
1147,1683410400.0,12.1,nan%,,,,,Spring
1148,1644793200.0,8.6,92.0%,0.5,20.4,992.0,215.0,Winter
1149,1655920800.0,20.3,nan%,,,,,Summer
1150,1665003600.0,10.7,74.0%,0.0,18.5,1021.7,254.0,Autumn
1151,1622448000.0,16.9,nan%,,11.1,1022.6,82.0,Spring
1152,1652770800.0,17.0,74.0%,0.0,9.3,1019.2,180.0,Spring
1153,1675281600.0,6.8,83.0%,0.0,20.4,1025.1,266.0,Winter
1154,1665842400.0,15.0,63.0%,0.0,25.9,1003.3,233.0,Autumn
1155,1691409600.0,19.1,50.0%,0.0,18.5,1019.3,285.0,Summer
1156,1657728000.0,25.6,41.0%,0.0,14.8,1021.2,313.0,Summer
1157,1644145200.0,9.0,79.0%,0.1,38.9,1005.0,275.0,Winter
1158,1692194400.0,22.9,nan%,,11.1,1020.4,94.0,Summer
1159,1682726400.0,8.0,nan%,,5.5,1018.5,37.0,Spring
1160,1621368000.0,9.9,86.0%,0.0,,,,Spring
1161,1620334800.0,5.0,73.0%,0.0,11.1,1010.2,290.0,Spring
1162,1631484000.0,14.7,84.0%,0.0,,,,Summer
1163,1653519600.0,10.8,88.0%,0.0,14.8,1018.1,258.0,Spring
1164,1663354800.0,9.6,67.0%,0.0,9.3,1020.6,337.0,Summer
1165,1681149600.0,10.0,66.0%,0.0,24.1,1008.6,257.0,Spring
1166,1655413200.0,18.3,63.0%,0.0,9.3,1022.3,186.0,Spring
1167,1632715200.0,16.1,nan%,,22.2,1006.1,172.0,Autumn
1168,1630861200.0,20.8,71.0%,0.0,11.1,1021.4,112.0,Summer
1169,1633852800.0,13.0,91.0%,0.0,11.1,1029.4,329.0,Autumn
1170,1620385200.0,11.9,44.0%,0.0,16.7,1016.9,269.0,Spring
1171,1632207600.0,12.8,90.0%,0.0,,,,Summer
1172,1674896400.0,0.9,nan%,,,,,Winter
1173,1690927200.0,16.1,84.0%,0.5,11.1,998.1,185.0,Summer
1174,1637413200.0,10.7,86.0%,0.0,,,,Autumn
1175,1639501200.0,10.5,nan%,,11.1,1027.3,229.0,Autumn
1176,1623898800.0,17.9,96.0%,0.4,5.5,1007.4,55.0,Spring
1177,1650639600.0,13.5,60.0%,0.0,25.9,1006.9,69.0,Spring
1178,1671976800.0,9.3,93.0%,0.3,13.0,1006.8,204.0,Winter
1179,1677664800.0,4.2,92.0%,0.0,14.8,1030.5,20.0,Winter
1180,1625022000.0,12.1,92.0%,0.0,,,,Summer
1181,1662044400.0,22.4,49.0%,0.0,18.5,1017.8,81.0,Summer
1182,1639015200.0,4.6,85.0%,0.0,24.1,999.1,257.0,Autumn
1183,1631059200.0,17.1,82.0%,0.0,11.1,1017.6,87.0,Summer
1184,1668744000.0,7.6,89.0%,0.0,22.2,994.2,255.0,Autumn
1185,1651546800.0,8.6,92.0%,0.0,7.4,1021.0,31.0,Spring
1186,1661241600.0,20.9,75.0%,0.0,13.0,1013.8,233.0,Summer
1187,1657717200.0,26.8,38.0%,0.0,16.7,1021.6,312.0,Summer
1188,1619413200.0,3.4,78.0%,0.0,13.0,1024.8,40.0,Spring
1189,1656266400.0,16.2,54.0%,0.0,16.7,1013.1,201.0,Summer
1190,1650351600.0,9.3,81.0%,0.0,13.0,1016.6,347.0,Spring
1191,1619611200.0,10.5,51.0%,0.0,20.4,1005.3,62.0,Spring
1192,1652216400.0,13.0,76.0%,0.0,,,,Spring
1193,1668988800.0,3.9,93.0%,0.0,,,,Autumn
1194,1665496800.0,14.3,54.0%,0.0,,,,Autumn
1195,1646755200.0,9.5,61.0%,0.0,20.4,1013.7,137.0,Winter
1196,1667743200.0,12.0,92.0%,0.2,16.7,1000.2,220.0,Autumn
1197,1651467600.0,8.5,nan%,,3.7,1021.4,207.0,Spring
1198,1686466800.0,21.2,nan%,,9.3,1014.0,55.0,Spring
1199,1685131200.0,10.5,69.0%,0.0,13.0,1031.1,62.0,Spring
1200,1649527200.0,7.2,61.0%,0.0,9.3,1018.0,302.0,Spring
1201,1659470400.0,20.7,75.0%,0.0,16.7,1014.1,230.0,Summer
1202,1620482400.0,14.4,80.0%,0.0,27.8,1003.3,215.0,Spring
1203,1675684800.0,5.5,nan%,,5.5,1042.5,211.0,Winter
1204,1664107200.0,15.1,52.0%,0.0,14.8,1018.5,325.0,Autumn
1205,1645063200.0,8.8,76.0%,0.0,33.3,1000.9,265.0,Winter
1206,1631451600.0,19.5,58.0%,0.0,7.4,1018.8,333.0,Summer
1207,1623002400.0,17.6,nan%,,9.3,1024.1,210.0,Spring
1208,1645484400.0,4.9,83.0%,0.0,14.8,1021.4,279.0,Winter
1209,1665784800.0,10.0,nan%,,7.4,1007.0,207.0,Autumn
1210,1689980400.0,13.1,83.0%,0.1,,,,Summer
1211,1624604400.0,14.0,nan%,,13.0,1016.0,242.0,Summer
1212,1683500400.0,11.3,89.0%,0.0,7.4,1020.4,235.0,Spring
1213,1678413600.0,7.2,97.0%,0.1,13.0,983.2,78.0,Winter
1214,1684810800.0,8.2,89.0%,0.0,13.0,1026.3,2.0,Spring
1215,1659848400.0,13.3,84.0%,0.0,3.7,1027.4,6.0,Summer
1216,1674374400.0,-2.0,nan%,,3.7,1036.0,328.0,Winter
1217,1637596800.0,6.9,78.0%,0.0,13.0,1031.5,20.0,Autumn
1218,1677787200.0,3.7,80.0%,0.0,16.7,1027.1,33.0,Winter
1219,1670846400.0,-0.5,99.0%,0.0,5.5,1009.5,137.0,Autumn
1220,1633359600.0,13.9,75.0%,0.0,18.5,1009.2,211.0,Autumn
1221,1694286000.0,24.5,nan%,,,,,Summer
1222,1626865200.0,26.9,54.0%,0.1,9.3,1022.7,57.0,Summer
1223,1621810800.0,9.2,87.0%,0.1,,,,Spring
1224,1642694400.0,2.9,73.0%,0.0,11.1,1037.2,339.0,Winter
1225,1641621600.0,3.1,96.0%,0.0,13.0,1009.5,195.0,Winter
1226,1663380000.0,5.5,81.0%,0.0,11.1,1022.5,309.0,Summer
1227,1629788400.0,15.0,nan%,,16.7,1030.5,37.0,Summer
1228,1678950000.0,9.0,91.0%,0.0,18.5,1007.5,197.0,Winter
1229,1656626400.0,11.1,89.0%,0.0,9.3,1014.3,223.0,Summer
1230,1649689200.0,13.6,53.0%,0.0,,,,Spring
1231,1691010000.0,14.9,93.0%,0.0,16.7,990.5,288.0,Summer
1232,1642708800.0,-0.1,nan%,,11.1,1039.1,320.0,Winter
1233,1696406400.0,12.9,86.0%,0.0,,,,Autumn
1234,1662076800.0,15.7,nan%,,11.1,1016.2,44.0,Summer
1235,1684785600.0,12.2,68.0%,0.0,14.8,1023.9,10.0,Spring
1236,1620270000.0,2.0,nan%,,,,,Spring
1237,1690056000.0,15.3,91.0%,0.4,22.2,1006.0,210.0,Summer
1238,1687658400.0,16.5,87.0%,0.0,,,,Summer
1239,1665118800.0,11.6,92.0%,0.0,14.8,1021.7,220.0,Autumn
1240,1632362400.0,11.2,nan%,,13.0,1022.4,243.0,Autumn
1241,1642107600.0,2.3,86.0%,0.0,7.4,1040.1,236.0,Winter
1242,1648731600.0,5.3,nan%,,,,,Spring
1243,1643662800.0,3.0,84.0%,0.0,14.8,1028.3,294.0,Winter
1244,1633341600.0,14.5,70.0%,0.0,22.2,1009.1,230.0,Autumn
1245,1640610000.0,8.6,99.0%,0.4,13.0,990.8,124.0,Winter
1246,1682002800.0,12.3,48.0%,0.4,,,,Spring
1247,1627783200.0,12.6,97.0%,0.1,9.3,1009.9,262.0,Summer
1248,1667502000.0,8.0,94.0%,0.0,7.4,999.9,169.0,Autumn
1249,1618570800.0,7.9,52.0%,0.0,,,,Spring
1250,1674507600.0,-0.4,99.0%,0.0,7.4,1039.1,9.0,Winter
1251,1618110000.0,-0.2,91.0%,0.0,13.0,1016.0,358.0,Spring
1252,1689368400.0,17.1,88.0%,0.0,14.8,1001.0,204.0,Summer
1253,1648868400.0,-1.1,nan%,,9.3,1021.3,347.0,Spring
1254,1628557200.0,12.6,97.0%,0.0,,,,Summer
1255,1690077600.0,16.4,nan%,,20.4,1002.0,220.0,Summer
1256,1692774000.0,16.8,nan%,,5.5,1021.2,286.0,Summer
1257,1689354000.0,18.6,84.0%,4.0,18.5,1000.9,174.0,Summer
1258,1618754400.0,11.9,44.0%,0.0,9.3,1024.0,39.0,Spring
1259,1666897200.0,16.0,nan%,,11.1,1014.9,168.0,Autumn
1260,1695776400.0,12.6,nan%,,5.5,1018.6,136.0,Autumn
1261,1644544800.0,1.0,90.0%,0.0,,,,Winter
1262,1630105200.0,11.2,91.0%,0.0,11.1,1025.6,360.0,Summer
1263,1693821600.0,25.1,52.0%,0.0,14.8,1023.3,105.0,Summer
1264,1677852000.0,5.8,71.0%,0.0,,,,Winter
1265,1675980000.0,1.7,nan%,,,,,Winter
1266,1621375200.0,8.9,nan%,,,,,Spring
1267,1654794000.0,17.0,77.0%,0.0,,,,Spring
1268,1692259200.0,19.9,70.0%,0.0,16.7,1020.5,79.0,Summer
1269,1658628000.0,16.6,nan%,,16.7,1016.5,205.0,Summer
1270,1636941600.0,7.4,99.0%,0.0,,,,Autumn
1271,1655287200.0,22.7,43.0%,0.0,7.4,1018.6,159.0,Spring
1272,1665640800.0,10.8,100.0%,0.0,5.5,1016.5,260.0,Autumn
1273,1628499600.0,16.8,nan%,,18.5,1010.9,237.0,Summer
1274,1642284000.0,2.5,94.0%,0.0,7.4,1024.2,221.0,Winter
1275,1680267600.0,10.2,95.0%,0.0,29.6,986.8,274.0,Spring
1276,1631685600.0,14.0,93.0%,0.0,,,,Summer
1277,1677765600.0,7.3,nan%,,,,,Winter
1278,1684850400.0,16.4,53.0%,0.0,,,,Spring
1279,1630000800.0,14.8,69.0%,0.0,16.7,1022.3,5.0,Summer
1280,1640037600.0,3.1,nan%,,5.5,1028.0,52.0,Autumn
1281,1676710800.0,10.7,87.0%,0.0,24.1,1020.7,252.0,Winter
1282,1628154000.0,18.6,64.0%,0.0,,,,Summer
1283,1618419600.0,7.5,57.0%,0.0,,,,Spring
1284,1632002400.0,15.2,86.0%,0.0,5.5,1013.5,98.0,Summer
1285,1663243200.0,17.1,63.0%,0.0,,,,Summer
1286,1618556400.0,3.5,nan%,,9.3,1032.3,27.0,Spring
1287,1686934800.0,23.2,nan%,,14.8,1017.7,99.0,Spring
1288,1671480000.0,12.1,89.0%,0.0,,,,Autumn
1289,1633593600.0,14.6,92.0%,0.0,9.3,1025.8,215.0,Autumn
1290,1625907600.0,15.8,76.0%,0.2,5.5,1016.3,236.0,Summer
1291,1684155600.0,13.7,52.0%,0.0,,,,Spring
1292,1680800400.0,9.5,nan%,,,,,Spring
1293,1657047600.0,16.6,65.0%,0.0,11.1,1026.3,313.0,Summer
1294,1624766400.0,13.8,nan%,,16.7,1016.4,41.0,Summer
1295,1676772000.0,8.0,88.0%,0.0,18.5,1023.0,272.0,Winter
1296,1673769600.0,3.5,nan%,,25.9,997.6,241.0,Winter
1297,1665104400.0,11.5,89.0%,0.0,14.8,1023.6,217.0,Autumn
1298,1687280400.0,21.6,62.0%,0.0,14.8,1008.2,250.0,Spring
1299,1679245200.0,10.2,63.0%,0.0,13.0,1017.9,287.0,Winter
1300,1670918400.0,-3.3,96.0%,0.0,7.4,1009.1,77.0,Autumn
1301,1661990400.0,14.0,82.0%,0.0,16.7,1022.1,30.0,Summer
1302,1694322000.0,18.9,88.0%,0.0,7.4,1015.4,71.0,Summer
1303,1638180000.0,0.1,96.0%,0.0,11.1,1015.4,309.0,Autumn
1304,1681567200.0,12.2,64.0%,0.3,13.0,1021.2,14.0,Spring
1305,1685394000.0,9.4,76.0%,0.0,16.7,1028.9,39.0,Spring
1306,1632247200.0,15.9,73.0%,0.0,7.4,1030.5,258.0,Summer
1307,1689649200.0,10.9,nan%,,5.5,1020.8,247.0,Summer
1308,1680184800.0,13.9,nan%,,27.8,1004.8,235.0,Spring
1309,1666832400.0,13.5,nan%,,,,,Autumn
1310,1687903200.0,16.8,84.0%,0.0,13.0,1018.8,232.0,Summer
1311,1696413600.0,15.2,nan%,,22.2,1026.5,237.0,Autumn
1312,1674993600.0,6.4,92.0%,0.0,16.7,1027.0,245.0,Winter
1313,1636477200.0,12.5,84.0%,0.0,,,,Autumn
1314,1651093200.0,6.3,78.0%,0.0,,,,Spring
1315,1667466000.0,10.2,95.0%,1.9,9.3,1000.9,208.0,Autumn
1316,1617631200.0,6.3,37.0%,0.0,25.9,1019.7,345.0,Spring
1317,1695463200.0,15.6,64.0%,0.0,14.8,1016.5,262.0,Autumn
1318,1663308000.0,9.5,85.0%,0.0,,,,Summer
1319,1622836800.0,12.7,94.0%,0.0,11.1,1024.0,358.0,Spring
1320,1634234400.0,12.4,81.0%,0.0,13.0,1020.5,240.0,Autumn
1321,1644998400.0,11.8,nan%,,,,,Winter
1322,1679806800.0,6.7,95.0%,0.4,5.5,1000.2,48.0,Spring
1323,1680930000.0,3.7,95.0%,0.0,,,,Spring
1324,1652198400.0,18.2,51.0%,0.0,,,,Spring
1325,1629212400.0,17.8,75.0%,0.1,18.5,1018.1,292.0,Summer
1326,1650142800.0,9.6,77.0%,0.0,9.3,1029.2,98.0,Spring
1327,1625083200.0,13.6,87.0%,0.0,5.5,1018.2,213.0,Summer
1328,1684742400.0,12.7,nan%,,,,,Spring
1329,1667988000.0,11.4,nan%,,22.2,1004.6,249.0,Autumn
1330,1683061200.0,7.7,84.0%,0.0,11.1,1028.7,100.0,Spring
1331,1647918000.0,7.1,90.0%,0.0,9.3,1028.6,99.0,Spring
1332,1682708400.0,12.6,77.0%,0.0,9.3,1016.2,351.0,Spring
1333,1694660400.0,12.2,nan%,,5.5,1021.7,154.0,Summer
1334,1691330400.0,17.2,60.0%,0.6,20.4,1017.5,315.0,Summer
1335,1659499200.0,16.9,93.0%,0.0,14.8,1013.7,218.0,Summer
1336,1650898800.0,12.6,57.0%,0.1,18.5,1016.7,29.0,Spring
1337,1691431200.0,17.0,63.0%,0.0,13.0,1018.0,264.0,Summer
1338,1655632800.0,15.3,58.0%,0.0,,,,Spring
1339,1645171200.0,9.5,nan%,,37.0,991.7,217.0,Winter
1340,1648170000.0,5.8,72.0%,0.0,7.4,1031.0,75.0,Spring
1341,1637229600.0,8.9,nan%,,13.0,1029.0,246.0,Autumn
1342,1635249600.0,14.9,81.0%,0.0,20.4,1017.8,238.0,Autumn
1343,1691244000.0,15.1,nan%,,,,,Summer
1344,1642125600.0,1.4,94.0%,0.0,7.4,1038.8,270.0,Winter
1345,1696143600.0,17.7,nan%,,,,,Autumn
1346,1627131600.0,21.1,70.0%,0.3,14.8,1008.0,89.0,Summer
1347,1686164400.0,14.9,67.0%,0.0,14.8,1021.0,63.0,Spring
1348,1639825200.0,7.0,95.0%,0.0,13.0,1039.9,79.0,Autumn
1349,1688778000.0,18.2,78.0%,0.0,13.0,1013.4,116.0,Summer
1350,1662742800.0,16.2,79.0%,0.0,,,,Summer
1351,1658160000.0,34.4,23.0%,0.0,,,,Summer
1352,1624428000.0,10.5,78.0%,0.0,,,,Summer
1353,1627682400.0,13.3,86.0%,0.0,,,,Summer
1354,1648828800.0,5.4,53.0%,0.0,25.9,1018.3,19.0,Spring
1355,1657666800.0,19.7,73.0%,0.0,9.3,1021.3,253.0,Summer
1356,1631808000.0,19.6,65.0%,0.0,11.1,1016.8,235.0,Summer
1357,1645164000.0,9.5,91.0%,0.1,,,,Winter
1358,1646186400.0,6.4,95.0%,1.1,13.0,1023.7,95.0,Winter
1359,1682136000.0,3.0,98.0%,0.0,,,,Spring
1360,1683810000.0,15.1,67.0%,0.2,5.5,1016.1,304.0,Spring
1361,1686744000.0,26.0,35.0%,0.0,14.8,1017.3,74.0,Spring
1362,1666314000.0,11.7,97.0%,0.0,9.3,1003.2,130.0,Autumn
1363,1634036400.0,13.1,80.0%,0.0,,,,Autumn
1364,1694289600.0,23.0,72.0%,0.0,5.5,1016.4,105.0,Summer
1365,1674770400.0,3.1,94.0%,0.0,13.0,1031.1,348.0,Winter
1366,1658066400.0,29.8,26.0%,0.0,16.7,1023.5,175.0,Summer
1367,1661670000.0,15.9,78.0%,0.0,13.0,1022.4,51.0,Summer
1368,1671062400.0,-4.0,100.0%,0.0,9.3,1010.0,349.0,Autumn
1369,1686513600.0,20.3,74.0%,0.0,9.3,1014.7,100.0,Spring
1370,1697850000.0,11.6,97.0%,0.0,,,,Autumn
