,timestamp,weco
2817,1627484400,Heavy Rain Shower
2818,1679691600,Cloudy
2819,1642978800,Overcast
2820,1627754400,Rain Shower
2821,1676124000,Cloudy
2822,1628906400,Cloudy
2823,1630209600,Fair
2824,1691910000,Cloudy
2825,1689613200,Fair
2826,1678460400,Snow Shower
2827,1628762400,Overcast
2828,1662044400,Cloudy
2829,1647640800,Clear
2830,1692421200,Fair
2831,1649602800,Cloudy
2832,1641546000,Fair
2833,1676358000,Fair
2834,1618851600,Fair
2835,1619247600,Fair
2836,1621789200,Light Rain
2837,1692050400,Cloudy
2838,1671912000,Overcast
2839,1662775200,Cloudy
2840,1695517200,Cloudy
2841,1694970000,Light Rain
2842,1679151600,Light Rain
2843,1687003200,Cloudy
2844,1675465200,Fair
2845,1639450800,Overcast
2846,1682971200,Fair
2847,1695218400,Heavy Rain
2848,1619730000,Cloudy
2849,1646085600,Rain
2850,1688259600,Fair
2851,1684515600,Fair
2852,1669899600,Overcast
2853,1659168000,Cloudy
2854,1631131200,Cloudy
2855,1682398800,Fair
2856,1684800000,Clear
2857,1658959200,Cloudy
2858,1648461600,Fair
2859,1649455200,Cloudy
2860,1669150800,Fair
2861,1660017600,Fair
2862,1621976400,Fair
2863,1639904400,Fog
2864,1650852000,Fair
2865,1684980000,Fair
2866,1632286800,Fair
2867,1618628400,Clear
2868,1654747200,
2869,1623078000,Fair
2870,1633942800,Fair
2871,1663106400,Light Rain
2872,1681088400,Light Rain
2873,1653663600,Fair
2874,1667523600,Light Rain
2875,1656640800,Cloudy
2876,1637694000,Fair
2877,1654408800,
2878,1654531200,
2879,1677564000,Cloudy
2880,1685736000,Fair
2881,1668376800,Fog
2882,1657285200,Fair
2883,1686553200,Cloudy
2884,1668085200,Cloudy
2885,1620655200,Fair
2886,1661256000,Cloudy
2887,1631775600,Fair
2888,1639720800,Overcast
2889,1690398000,Heavy Rain
2890,1639040400,Cloudy
2891,1657800000,Fair
2892,1630245600,Cloudy
2893,1670457600,Clear
2894,1695931200,Light Rain
2895,1635667200,Rain
2896,1673647200,Cloudy
2897,1682892000,Overcast
2898,1671850800,Cloudy
2899,1665122400,Cloudy
2900,1686862800,Fair
2901,1693623600,Overcast
2902,1636128000,Cloudy
2903,1648936800,Clear
2904,1680926400,Fair
2905,1649844000,Cloudy
2906,1659117600,Fair
2907,1675256400,Cloudy
2908,1644357600,Overcast
2909,1694620800,Fair
2910,1634655600,Cloudy
2911,1636182000,Overcast
2912,1647806400,Fair
2913,1629439200,Cloudy
2914,1617894000,Overcast
2915,1653717600,Fair
2916,1697263200,Fair
2917,1663509600,Overcast
2918,1668232800,Fair
2919,1621652400,Light Rain
2920,1624366800,Overcast
2921,1627675200,Cloudy
2922,1646676000,Fair
2923,1690970400,Light Rain
2924,1658908800,Cloudy
2925,1630965600,Fair
2926,1691665200,Fair
2927,1645779600,Fair
2928,1680451200,Fair
2929,1622970000,Cloudy
2930,1673989200,Fair
2931,1645912800,Clear
2932,1680404400,Light Rain
2933,1647828000,Clear
2934,1646636400,Cloudy
2935,1641304800,Light Rain
2936,1626296400,Fair
2937,1654556400,
2938,1650693600,Cloudy
2939,1695812400,Cloudy
2940,1671573600,Fair
2941,1693746000,Fair
2942,1660053600,Fair
2943,1688482800,Heavy Rain
2944,1661270400,Cloudy
2945,1665133200,Cloudy
2946,1681398000,Fair
2947,1679958000,Cloudy
2948,1676930400,Cloudy
2949,1659124800,Fair
2950,1683352800,Overcast
2951,1675209600,Clear
2952,1697122800,Light Rain
2953,1650531600,Fair
2954,1658862000,Cloudy
2955,1645012800,Overcast
2956,1675501200,Overcast
2957,1661486400,Fair
2958,1669118400,Cloudy
2959,1696352400,Fair
2960,1628179200,Light Rain
2961,1618088400,Overcast
2962,1659762000,Fair
2963,1627354800,Overcast
2964,1668736800,Light Rain
2965,1688497200,Heavy Rain
2966,1636156800,Cloudy
2967,1617606000,Cloudy
2968,1682517600,Overcast
2969,1646226000,Light Rain
2970,1690041600,Heavy Rain
2971,1634752800,Heavy Rain
2972,1681318800,Heavy Rain Shower
2973,1662274800,Overcast
2974,1617962400,Cloudy
2975,1626037200,Light Rain
2976,1697994000,Fair
2977,1657148400,Fair
2978,1654113600,Fair
2979,1648324800,Clear
2980,1660327200,Clear
2981,1687240800,Light Rain
2982,1686783600,Clear
2983,1635796800,Fair
2984,1629594000,Light Rain
2985,1645920000,Clear
2986,1688248800,Fair
2987,1658912400,Cloudy
2988,1645974000,Clear
2989,1671566400,Fair
2990,1657501200,Fair
2991,1666760400,Overcast
2992,1635584400,Light Rain
2993,1627254000,Light Rain
2994,1677978000,Overcast
2995,1691611200,Fair
2996,1642561200,Fog
2997,1624104000,Overcast
2998,1676829600,Fair
2999,1639278000,Light Rain
3000,1668783600,Cloudy
3001,1692885600,Cloudy
3002,1673568000,Fair
3003,1660723200,Light Rain
3004,1675432800,Overcast
3005,1631912400,Fair
3006,1655024400,
3007,1618542000,Fair
3008,1671192000,Fair
3009,1672282800,Cloudy
3010,1626498000,Clear
3011,1662609600,Overcast
3012,1657364400,Fair
3013,1662890400,Cloudy
3014,1680768000,Overcast
3015,1697245200,Clear
3016,1644580800,Fair
3017,1633878000,Cloudy
3018,1687600800,Fair
3019,1635760800,Fair
3020,1691121600,Overcast
3021,1683601200,Light Rain
3022,1644314400,Cloudy
3023,1647424800,Light Rain
3024,1656576000,Cloudy
3025,1665640800,Light Rain
3026,1641690000,Fair
3027,1651719600,Fair
3028,1683651600,Heavy Rain Shower
3029,1675569600,Cloudy
3030,1684821600,Fair
3031,1681704000,Light Rain
3032,1697234400,Light Rain
3033,1620720000,Cloudy
3034,1682308800,Overcast
3035,1676548800,Light Rain
3036,1634158800,Fair
3037,1663074000,Overcast
3038,1619146800,Clear
3039,1649008800,Cloudy
3040,1651201200,Cloudy
3041,1690200000,Light Rain
3042,1673773200,Fair
3043,1634169600,Fair
3044,1650819600,Fair
3045,1672758000,Light Rain
3046,1638925200,Cloudy
3047,1627747200,Heavy Rain Shower
3048,1627192800,Overcast
3049,1674824400,Cloudy
3050,1679144400,Light Rain
3051,1684148400,Cloudy
3052,1681070400,Cloudy
3053,1681261200,Fair
3054,1667426400,Rain
3055,1662688800,Overcast
3056,1655949600,Clear
3057,1654052400,Cloudy
3058,1659196800,Overcast
3059,1695121200,Light Rain
3060,1647302400,Cloudy
3061,1671656400,Overcast
3062,1633046400,Light Rain
3063,1624863600,Overcast
3064,1646168400,Rain
3065,1635922800,Fair
3066,1657497600,Fair
3067,1651111200,Fair
3068,1638979200,Cloudy
3069,1687784400,Cloudy
3070,1617566400,Fair
3071,1660064400,Fair
3072,1656032400,Cloudy
3073,1631300400,Cloudy
3074,1622077200,Fair
3075,1623261600,Fair
3076,1672534800,Light Rain
3077,1634792400,Cloudy
3078,1653944400,Fair
3079,1646272800,Overcast
3080,1651327200,Fair
3081,1649505600,Fair
3082,1668873600,Overcast
3083,1670673600,Fair
3084,1625612400,Overcast
3085,1664971200,Light Rain
3086,1654920000,
3087,1628676000,Fair
3088,1653696000,Fair
3089,1627887600,Fair
3090,1676959200,Overcast
3091,1642262400,Overcast
3092,1697072400,Light Rain
3093,1657796400,Fair
3094,1678690800,Light Rain
3095,1676574000,Overcast
3096,1670382000,Fair
3097,1695866400,Fair
3098,1638770400,Overcast
3099,1631520000,Overcast
3100,1640872800,Light Rain
3101,1642701600,Fair
3102,1666774800,Cloudy
3103,1673532000,Light Rain
3104,1634482800,Overcast
3105,1671969600,Light Rain
3106,1680786000,Heavy Rain Shower
3107,1631145600,Overcast
3108,1684850400,Cloudy
3109,1617411600,Overcast
3110,1693872000,Clear
3111,1686996000,Cloudy
3112,1632006000,Cloudy
3113,1655182800,Fair
3114,1657432800,Fair
3115,1637301600,Overcast
3116,1644602400,Cloudy
3117,1681228800,Light Rain
3118,1687046400,Cloudy
3119,1697461200,Overcast
3120,1625238000,Cloudy
3121,1679428800,Overcast
3122,1693846800,Clear
3123,1655568000,Overcast
3124,1662976800,Cloudy
3125,1685610000,Cloudy
3126,1692720000,Fair
3127,1618970400,Cloudy
3128,1695074400,Fair
3129,1688065200,Fair
3130,1678075200,Cloudy
3131,1676419200,Fair
3132,1642917600,Overcast
3133,1658952000,Overcast
3134,1635231600,Overcast
3135,1640005200,Overcast
3136,1641945600,Fog
3137,1666908000,Overcast
3138,1668027600,Fair
3139,1658376000,Overcast
3140,1620115200,Cloudy
3141,1671854400,Cloudy
3142,1639886400,Fog
3143,1686308400,Fair
3144,1688475600,Rain
3145,1650520800,Fair
3146,1673100000,Light Rain
3147,1634724000,Cloudy
3148,1692547200,Fair
3149,1640599200,Light Rain
3150,1670295600,Overcast
3151,1652328000,Fair
3152,1627376400,Light Rain
3153,1665871200,Fair
3154,1665396000,Fair
3155,1634299200,Cloudy
3156,1644418800,Overcast
3157,1653098400,Fair
3158,1620352800,Fair
3159,1640959200,Overcast
3160,1645239600,Clear
3161,1638018000,Light Rain
3162,1678730400,Light Rain
3163,1642528800,Overcast
3164,1651284000,Clear
3165,1672750800,Light Rain
3166,1685804400,Fair
3167,1677736800,Fair
3168,1629093600,Cloudy
3169,1652608800,Cloudy
3170,1625320800,Cloudy
3171,1624402800,Cloudy
3172,1631239200,Overcast
3173,1660600800,Overcast
3174,1655416800,Cloudy
3175,1656810000,Fair
3176,1690815600,Light Rain
3177,1696021200,Fair
3178,1679817600,Rain
3179,1637366400,Overcast
3180,1642860000,Fair
3181,1643392800,Overcast
3182,1668711600,Cloudy
3183,1656615600,Fair
3184,1679076000,Cloudy
3185,1624690800,Cloudy
3186,1686520800,Fair
3187,1654898400,
3188,1621213200,Light Rain
3189,1669975200,Overcast
3190,1686675600,Clear
3191,1671246000,Fair
3192,1673805600,Fair
3193,1661493600,Fair
3194,1681556400,Light Rain
3195,1641924000,Light Rain
3196,1630231200,Fair
3197,1656633600,Cloudy
3198,1657879200,Fair
3199,1652263200,Light Rain
3200,1669917600,Overcast
3201,1630530000,Fair
3202,1673060400,Overcast
3203,1627776000,Overcast
3204,1626609600,Fair
3205,1618261200,Clear
3206,1618146000,Fair
3207,1664215200,Fair
3208,1665118800,Cloudy
3209,1694941200,Cloudy
3210,1675220400,Fair
3211,1654772400,
3212,1632722400,Light Rain
3213,1680717600,Light Rain
3214,1636171200,Overcast
3215,1691967600,Light Rain
3216,1639116000,Light Rain
3217,1655262000,Clear
3218,1656972000,Fair
3219,1622444400,Fair
3220,1683428400,Overcast
3221,1679086800,Cloudy
3222,1644516000,Fair
3223,1634324400,Cloudy
3224,1658743200,Cloudy
3225,1656522000,Cloudy
3226,1664535600,Light Rain
3227,1682816400,Fair
3228,1662033600,Cloudy
3229,1692000000,Light Rain
3230,1682002800,Fair
3231,1648792800,Fair
3232,1654120800,Fair
3233,1689220800,Fair
3234,1665417600,Fair
3235,1669370400,Fair
3236,1689577200,Fair
3237,1634234400,Cloudy
3238,1642208400,Clear
3239,1668826800,Fair
3240,1684180800,Fair
3241,1696057200,Fair
3242,1672686000,Fair
3243,1644962400,Light Rain
3244,1657731600,Fair
3245,1645678800,Light Rain
3246,1688540400,Fair
3247,1694768400,Fair
3248,1697137200,Light Rain
3249,1647414000,Overcast
3250,1695790800,Overcast
3251,1652414400,Cloudy
3252,1696428000,Cloudy
3253,1671170400,Clear
3254,1622397600,Fair
3255,1651730400,Fair
3256,1671562800,Fair
3257,1652976000,Fair
3258,1642867200,Fair
3259,1649509200,Fair
3260,1693742400,Fair
3261,1640217600,Overcast
3262,1663657200,Fair
3263,1655794800,Fair
3264,1645592400,Clear
3265,1639994400,Overcast
3266,1683046800,Cloudy
3267,1656367200,Fair
3268,1664960400,Cloudy
3269,1629280800,Cloudy
3270,1627142400,Cloudy
3271,1626256800,Cloudy
3272,1694192400,Fair
3273,1632283200,Fair
3274,1619740800,Fair
3275,1662933600,Cloudy
3276,1673852400,Light Rain
3277,1641164400,Cloudy
3278,1675666800,Cloudy
3279,1647032400,Light Rain
3280,1683334800,Cloudy
3281,1638162000,Fair
3282,1689890400,Cloudy
3283,1638511200,Light Rain
3284,1651082400,Cloudy
3285,1677740400,Fair
3286,1650196800,Fair
3287,1630112400,Fair
3288,1657580400,Fair
3289,1621220400,Overcast
3290,1624798800,Light Rain
3291,1632391200,Cloudy
3292,1668600000,Cloudy
3293,1678539600,Overcast
3294,1689534000,Cloudy
3295,1635739200,Fair
3296,1643306400,Fair
3297,1676005200,Fair
3298,1623243600,Fair
3299,1627207200,Light Rain
3300,1672329600,Fair
3301,1657389600,Fair
3302,1683144000,Fair
3303,1641380400,Fair
3304,1678849200,Fair
3305,1686924000,Fair
3306,1625976000,Cloudy
3307,1631383200,Cloudy
3308,1687359600,Fair
3309,1689735600,Cloudy
3310,1650214800,Fair
3311,1635220800,Cloudy
3312,1663171200,Fair
3313,1630738800,Cloudy
3314,1687644000,Fair
3315,1695769200,Cloudy
3316,1681174800,Fair
3317,1678528800,Cloudy
3318,1695193200,Overcast
3319,1651017600,Fair
3320,1681102800,Light Rain
3321,1636437600,Overcast
3322,1691427600,Cloudy
3323,1655046000,
3324,1660132800,Clear
3325,1689314400,Light Rain
3326,1697097600,Overcast
3327,1664982000,Light Rain
3328,1645531200,Overcast
3329,1660226400,Clear
3330,1689062400,Overcast
3331,1629608400,Light Rain
3332,1669316400,Light Rain
3333,1689476400,Cloudy
3334,1652695200,Cloudy
3335,1697155200,Rain
3336,1636563600,Overcast
3337,1636070400,Fair
3338,1623790800,Fair
3339,1674342000,Clear
3340,1694494800,Overcast
3341,1626026400,Overcast
3342,1639584000,Overcast
3343,1654671600,
3344,1619337600,Fair
3345,1691010000,Light Rain
3346,1622984400,Cloudy
3347,1642276800,Overcast
3348,1627473600,Heavy Rain Shower
3349,1677657600,Overcast
3350,1690275600,Cloudy
3351,1658390400,Overcast
3352,1689804000,Fair
3353,1683943200,Overcast
3354,1695132000,Light Rain
3355,1618956000,Fair
3356,1660388400,Clear
3357,1678867200,Fair
3358,1676430000,Fair
3359,1654246800,
3360,1663516800,Overcast
3361,1637989200,Light Rain
3362,1644163200,Fair
3363,1690106400,Cloudy
3364,1682078400,Light Rain
3365,1684353600,Cloudy
3366,1651071600,Cloudy
3367,1695733200,Cloudy
3368,1632016800,Overcast
3369,1618538400,Fair
3370,1671098400,Fair
3371,1650135600,Fair
3372,1666177200,Cloudy
3373,1646071200,Light Rain
3374,1647482400,Fair
3375,1667926800,Rain Shower
3376,1673017200,Cloudy
3377,1683802800,Heavy Rain Shower
3378,1667977200,Overcast
3379,1695016800,Cloudy
3380,1630465200,Cloudy
3381,1631858400,Cloudy
3382,1634540400,Overcast
3383,1639861200,Overcast
3384,1670947200,Overcast
3385,1685448000,Cloudy
3386,1669590000,Overcast
3387,1653523200,Fair
3388,1622685600,Cloudy
3389,1657843200,Fair
3390,1679263200,Cloudy
3391,1657774800,Fair
3392,1674111600,Fair
3393,1677290400,Cloudy
3394,1634446800,Overcast
3395,1640455200,Light Rain
3396,1664427600,Overcast
3397,1665208800,Fair
3398,1619175600,Fair
3399,1646802000,Overcast
3400,1629946800,Overcast
3401,1655467200,Fair
3402,1669615200,Cloudy
3403,1652349600,Cloudy
3404,1625400000,Light Rain
3405,1689775200,Cloudy
3406,1652011200,Fair
3407,1646391600,Light Rain
3408,1669564800,Light Rain
3409,1686398400,Fair
3410,1678352400,Light Rain
3411,1671314400,Fair
3412,1618531200,Fair
3413,1656583200,Cloudy
3414,1671890400,Cloudy
3415,1667779200,Cloudy
3416,1642557600,Fog
3417,1673254800,Cloudy
3418,1617400800,Overcast
3419,1628049600,Cloudy
3420,1690264800,Cloudy
3421,1640660400,Light Rain
3422,1681304400,Heavy Rain Shower
3423,1692993600,Cloudy
3424,1643904000,Cloudy
3425,1637355600,Overcast
3426,1671944400,Overcast
3427,1649102400,Light Rain
3428,1632052800,Light Rain
3429,1648850400,Clear
3430,1689559200,Fair
3431,1645768800,Fair
3432,1623798000,Fair
3433,1643472000,Cloudy
3434,1652792400,Fair
3435,1674572400,Fair
3436,1661025600,Fair
3437,1695960000,Light Rain
3438,1639627200,Overcast
3439,1673870400,Overcast
3440,1640163600,Overcast
3441,1637776800,Overcast
3442,1658498400,Overcast
3443,1689796800,Fair
3444,1644822000,Overcast
3445,1676577600,Overcast
3446,1686614400,Clear
3447,1651320000,Fair
3448,1642852800,Fair
3449,1686960000,Fair
3450,1624795200,Light Rain
3451,1650898800,Fair
3452,1674950400,Overcast
3453,1621796400,Rain
3454,1645585200,Clear
3455,1688367600,Fair
3456,1623063600,Cloudy
3457,1673992800,Fair
3458,1695571200,Cloudy
3459,1691215200,Light Rain
3460,1682589600,Overcast
3461,1635573600,Light Rain
3462,1672650000,Overcast
3463,1668387600,Fog
3464,1642438800,Fair
3465,1637578800,Fair
3466,1619827200,Fair
3467,1669755600,Overcast
3468,1653202800,Fair
3469,1683518400,Cloudy
3470,1689465600,Overcast
3471,1626768000,Fair
3472,1693242000,Fair
3473,1630609200,Fair
3474,1653613200,Cloudy
3475,1652076000,Fair
3476,1636754400,Overcast
3477,1661000400,Cloudy
3478,1669176000,Overcast
3479,1638892800,Rain
3480,1671750000,Overcast
3481,1673488800,Light Rain
3482,1651892400,Light Rain
3483,1643947200,Overcast
3484,1695157200,Overcast
3485,1637506800,Fair
3486,1657684800,Cloudy
3487,1695304800,Fair
3488,1667181600,Cloudy
3489,1618128000,Fair
3490,1639101600,Light Rain
3491,1683889200,Light Rain
3492,1662638400,Rain Shower
3493,1647100800,Cloudy
3494,1672574400,Cloudy
3495,1695362400,Cloudy
3496,1668272400,Fair
3497,1673510400,Light Rain
3498,1641909600,Light Rain
3499,1643810400,Cloudy
3500,1693375200,Fair
3501,1641067200,Overcast
3502,1689642000,Cloudy
3503,1646416800,Light Rain
3504,1620457200,Rain
3505,1617573600,Fair
3506,1689501600,Fair
3507,1634731200,Cloudy
3508,1670266800,Light Rain
3509,1657371600,Fair
3510,1629993600,Cloudy
3511,1661529600,Cloudy
3512,1660716000,Overcast
3513,1628452800,Fair
3514,1617480000,Cloudy
3515,1619161200,Fair
3516,1648890000,Fair
3517,1645952400,Fair
3518,1675634400,Cloudy
3519,1663527600,Cloudy
3520,1668639600,Rain
3521,1689674400,Cloudy
3522,1668398400,Fog
3523,1637564400,Fair
3524,1663999200,Cloudy
3525,1635350400,Cloudy
3526,1648206000,Fair
3527,1673892000,Fair
3528,1623826800,Fair
3529,1640397600,Light Rain
3530,1693162800,Cloudy
3531,1645430400,Cloudy
3532,1632366000,Fair
3533,1669042800,Light Rain
3534,1691726400,Overcast
3535,1678899600,Light Rain
3536,1620831600,Cloudy
3537,1674892800,Cloudy
3538,1643324400,Clear
3539,1661115600,Fair
3540,1647471600,Light Rain
3541,1642147200,Clear
3542,1679364000,Light Rain
3543,1677808800,Fair
3544,1652580000,Cloudy
3545,1695236400,Heavy Rain
3546,1663390800,Clear
3547,1620561600,Cloudy
3548,1669777200,Overcast
3549,1653318000,Light Rain
3550,1670148000,Light Rain
3551,1640779200,Light Rain
3552,1622743200,Cloudy
3553,1652356800,Cloudy
3554,1678395600,Light Rain
3555,1649444400,Cloudy
3556,1639922400,Overcast
3557,1648076400,Clear
3558,1675058400,Overcast
3559,1620212400,Fair
3560,1657094400,Overcast
3561,1681711200,Light Rain
3562,1664208000,Cloudy
3563,1642514400,Overcast
3564,1695369600,Fair
3565,1679108400,Overcast
3566,1624010400,Rain
3567,1689609600,Fair
3568,1647986400,Clear
3569,1689030000,Light Rain
3570,1668484800,Overcast
3571,1680872400,Fair
3572,1673280000,Fair
3573,1672027200,Overcast
3574,1671609600,Overcast
3575,1684623600,Clear
3576,1682557200,Overcast
3577,1678546800,Overcast
3578,1633996800,Fair
3579,1623456000,Cloudy
3580,1665705600,Overcast
3581,1664834400,Cloudy
3582,1649347200,Rain Shower
3583,1695556800,Cloudy
3584,1624305600,Light Rain
3585,1630774800,Fair
3586,1633456800,Cloudy
3587,1686571200,Fair
3588,1685239200,Clear
3589,1656180000,Cloudy
3590,1685764800,Fair
3591,1654340400,
3592,1681466400,Light Rain
3593,1641218400,Cloudy
3594,1659139200,Fair
3595,1696615200,Fair
3596,1691380800,Fair
3597,1662634800,Cloudy
3598,1668790800,Fair
3599,1617915600,Overcast
3600,1650096000,Fair
3601,1673874000,Overcast
3602,1643752800,Overcast
3603,1618686000,Cloudy
3604,1647093600,Fair
3605,1665684000,Fair
3606,1657267200,Fair
3607,1672250400,Light Rain
3608,1619596800,Cloudy
3609,1627398000,Light Rain
3610,1684191600,Fair
3611,1617958800,Cloudy
3612,1661832000,Cloudy
3613,1641661200,Light Rain
3614,1643202000,Cloudy
3615,1669827600,Cloudy
3616,1663333200,Fair
3617,1655812800,Fair
3618,1649268000,Cloudy
3619,1661868000,Cloudy
3620,1629565200,Light Rain
3621,1636297200,Cloudy
3622,1665784800,Fair
3623,1640347200,Overcast
3624,1632960000,Clear
3625,1646708400,Clear
3626,1659254400,Overcast
3627,1676138400,Overcast
3628,1628578800,Fair
3629,1667764800,Cloudy
3630,1673298000,Fair
3631,1681077600,Cloudy
3632,1683464400,Cloudy
3633,1697835600,Cloudy
3634,1676397600,Clear
3635,1649599200,Cloudy
3636,1631113200,Fair
3637,1644670800,Cloudy
3638,1619632800,Light Rain
3639,1682812800,Fair
3640,1646038800,Overcast
3641,1670014800,Light Rain
3642,1622275200,Cloudy
3643,1617670800,Clear
3644,1653012000,Cloudy
3645,1654304400,
3646,1618520400,Fair
3647,1672005600,Overcast
3648,1632078000,Overcast
3649,1653656400,Cloudy
3650,1654984800,
3651,1623614400,Fair
3652,1633741200,Fog
3653,1634263200,Overcast
3654,1668956400,Fair
3655,1675659600,Cloudy
3656,1624194000,Overcast
3657,1667905200,Cloudy
3658,1647183600,Light Rain
3659,1691085600,Cloudy
3660,1641722400,Fair
3661,1684735200,Cloudy
3662,1639429200,Overcast
3663,1691874000,Cloudy
3664,1635490800,Light Rain
3665,1649743200,Overcast
3666,1694728800,Clear
3667,1637107200,Overcast
3668,1648803600,Cloudy
3669,1697320800,Fair
3670,1633518000,Fair
3671,1663210800,Overcast
3672,1693112400,Fair
3673,1680195600,Rain Shower
3674,1669255200,Cloudy
3675,1688083200,Fair
3676,1697238000,Fair
3677,1632567600,Overcast
3678,1626008400,Cloudy
3679,1675904400,Fair
3680,1618574400,Cloudy
3681,1666623600,Cloudy
3682,1645509600,Overcast
3683,1685552400,Fair
3684,1674244800,Fair
3685,1671973200,Light Rain
3686,1672682400,Fair
3687,1639180800,Fair
3688,1633028400,Overcast
3689,1671390000,Rain
3690,1664791200,Cloudy
3691,1684958400,Fair
3692,1683248400,Overcast
3693,1640858400,Overcast
3694,1625403600,Light Rain
3695,1624762800,Overcast
3696,1639346400,Overcast
3697,1639076400,Light Rain
3698,1661659200,Fair
3699,1618369200,Cloudy
3700,1679382000,Light Rain
3701,1637244000,Cloudy
3702,1621486800,Cloudy
3703,1638126000,Fair
3704,1640905200,Overcast
3705,1693483200,Light Rain
3706,1645599600,Clear
3707,1684292400,Fair
3708,1684044000,Cloudy
3709,1624546800,Overcast
3710,1683626400,Overcast
3711,1644375600,Overcast
3712,1631084400,Fair
3713,1670529600,Clear
3714,1647118800,Cloudy
3715,1684454400,Cloudy
3716,1662566400,Cloudy
3717,1683104400,Fair
3718,1671015600,Cloudy
3719,1654146000,Cloudy
3720,1653577200,Cloudy
3721,1682164800,Cloudy
3722,1675029600,Overcast
3723,1671778800,Rain
3724,1674183600,Fair
3725,1658008800,Fair
3726,1641988800,Fair
3727,1652950800,Cloudy
3728,1640887200,Overcast
3729,1652486400,Clear
3730,1621087200,Heavy Rain Shower
3731,1644073200,Cloudy
3732,1624284000,Light Rain
3733,1668121200,Overcast
3734,1658534400,Cloudy
3735,1667005200,Light Rain
3736,1689285600,Cloudy
3737,1657598400,Cloudy
3738,1678392000,Light Rain
3739,1665907200,Fair
3740,1697720400,Light Rain
3741,1658149200,Clear
3742,1691290800,Fair
3743,1618794000,Clear
3744,1651910400,Overcast
3745,1692435600,Fair
3746,1664514000,Cloudy
3747,1668981600,Fair
3748,1682287200,Light Rain
3749,1626462000,Clear
3750,1647388800,Overcast
3751,1668200400,Fair
3752,1685811600,Fair
3753,1627329600,Cloudy
3754,1664892000,Cloudy
3755,1650686400,Cloudy
3756,1627592400,Cloudy
3757,1645146000,Overcast
3758,1684504800,Overcast
3759,1668070800,Cloudy
3760,1682200800,Light Rain
3761,1684785600,Fair
3762,1648800000,Fair
3763,1632495600,Fair
3764,1691463600,Cloudy
3765,1679432400,Overcast
3766,1665968400,Overcast
3767,1639184400,Fair
3768,1688180400,Overcast
3769,1677315600,Cloudy
3770,1659027600,Cloudy
3771,1685394000,Fair
3772,1688943600,Fair
3773,1686394800,Fair
3774,1675954800,Fair
3775,1691704800,Fair
3776,1639706400,Overcast
3777,1632535200,Overcast
3778,1664942400,Overcast
3779,1689472800,Cloudy
3780,1672837200,Cloudy
3781,1624093200,Cloudy
3782,1633438800,Cloudy
3783,1679295600,Overcast
3784,1677258000,Light Rain
3785,1692615600,Fair
3786,1687604400,Fair
3787,1691614800,Fair
3788,1662199200,Cloudy
3789,1645308000,Cloudy
3790,1622055600,Cloudy
3791,1629367200,Cloudy
3792,1697619600,Light Rain
3793,1662256800,Overcast
3794,1648389600,Cloudy
3795,1696338000,Fair
3796,1669604400,Cloudy
3797,1666188000,Cloudy
3798,1633176000,Heavy Rain
3799,1629666000,Cloudy
3800,1674900000,Cloudy
3801,1694253600,Fair
3802,1634385600,Cloudy
3803,1650639600,Overcast
3804,1631188800,Cloudy
3805,1683082800,Fair
3806,1649865600,Fair
3807,1660870800,Overcast
3808,1632711600,Light Rain
3809,1688796000,Light Rain
3810,1621692000,Rain Shower
3811,1685692800,Overcast
3812,1645178400,Light Rain
3813,1645081200,Fair
3814,1678604400,Overcast
3815,1644523200,Fair
3816,1653638400,Cloudy
3817,1629579600,Light Rain
3818,1651446000,Light Rain
3819,1617541200,Fair
3820,1658300400,Fair
3821,1622260800,Overcast
3822,1692158400,Fair
3823,1654894800,
3824,1627981200,Cloudy
3825,1680325200,Light Rain
3826,1620428400,Heavy Rain Shower
3827,1618725600,Fair
3828,1623668400,Fair
3829,1622566800,Clear
3830,1668636000,Rain
3831,1639609200,Overcast
3832,1654290000,
3833,1674586800,Fair
3834,1667966400,Overcast
3835,1683180000,Overcast
3836,1623956400,Light Rain
3837,1644879600,Cloudy
3838,1671210000,Fair
3839,1658419200,Overcast
3840,1629813600,Fair
3841,1680328800,Light Rain
3842,1643450400,Overcast
3843,1652295600,Fair
3844,1618963200,Cloudy
3845,1619773200,Fair
3846,1634785200,Light Rain
3847,1632049200,Light Rain
3848,1684584000,Fair
3849,1677592800,Light Rain
3850,1617447600,Cloudy
3851,1679335200,Light Rain
3852,1651852800,Cloudy
3853,1647615600,Fair
3854,1690538400,Cloudy
3855,1674072000,Fair
3856,1687798800,Cloudy
3857,1668340800,Fair
3858,1650571200,Clear
3859,1663326000,Fair
3860,1681718400,Overcast
3861,1671894000,Cloudy
3862,1647252000,Fair
3863,1673164800,Overcast
3864,1683637200,Light Rain
3865,1684868400,Cloudy
3866,1621699200,Rain Shower
3867,1679310000,Light Rain
3868,1697482800,Overcast
3869,1674187200,Fair
3870,1684198800,Clear
3871,1645959600,Fair
3872,1676386800,Fair
3873,1677009600,Cloudy
3874,1669377600,Fair
3875,1628679600,Fair
3876,1638180000,Cloudy
3877,1642921200,Overcast
3878,1645624800,Cloudy
3879,1645876800,Fair
3880,1644404400,Overcast
3881,1688364000,Fair
3882,1645002000,Overcast
3883,1669420800,Fair
3884,1680300000,Light Rain
3885,1663837200,Cloudy
3886,1621594800,Light Rain
3887,1645383600,Light Rain
3888,1622793600,Light Rain
3889,1692129600,Fair
